review,is_positive
 Breakfast if not included is overpriced for what you get ,0
 Difficult to control the temperature directly from the room ,0
 personal opinion the pillows are quite high for me,0
 The rooms while well decorated weren t big enough for a couple like we were in a single room but they out a double bed in it Don t bother booking the romantic package a welcome package and a special bed was specified My girlfriend was arriving before me so I made sure I got that so there would be some cava and chocolates waiting for her What actually happened was they asked her to wait while they prepared the room then forgot about her for a couple of hours while she watched other people checking in Then no cava or chocolates in the room When I got there and asked about this the staff said they forgot and would do it the next day and acted like I was being difficult And tbh it was the cheapest cava we could find in the supermarket I believe the bed was standard as well It s little things like this that can make a big difference to ones stay One more thing I asked them if they could arrange a booking at a restaurant for us and the concierge flat out refused and told me they don t do that ,0
 Room wasn t ready on arrival and after being told it would be a few minutes it took an hour and a half before we gave up and went exploring Very poor customer service ,0
 The veiw of my room was very poor,0
 All facilities very old and some of them not working,0
 Spa is not good enough for a 5 star hotel neither is the gym Breakfast should be included but only provided full English breakfast included,0
 Lighting in the sleeping room was very dim brighter bulbs would help We asked and was told that it is s boutique hotel and that s how they want it ,0
 Small choice of food in the pool bar,0
 The carpet after my bed was not so clean,0
 Air condition did not work room was really hot Kept always window open Luckily we were in yard side room no big noise from the street came in ,0
 The front desk lady was quite stiff Usually the more friendly receptionists are those coming Eastern Europe or Spain She did not give the cookies upon check in Rooms are cramped ,0
 Pool wasn t heated would have been nice if heated ,0
 Everything was good,0
 Access by car,0
 The bed were too hard for me but the hotel manager quickly fixed the mattress stiffness problem by adding a thin mattress on top It worked ,0
 The beds were not the most comfortable,0
 Location is excellent being in Dam Square but the downside of this is that outside noise can be heard in the lower rooms at night so perhaps it is best to request a higher floor ,0
 Location very industrial didn t want to walk on my own at night ,0
 Room was a little too dark,0
 The bed was lumpy The room was small and poorly designed There were no drawers to put clothes Water came up in the tub when the neighbors emptied their tub The worst part was the fire alarm that went off in the middle of the night No explanations or apologies were offered the next day I found this very unprofessional False alarms can happen but at least apologize and offer some kind of explanation ,0
